url,path,page_type,source,indexable,in_sitemap,dynamically_generated,cluster,notes
https://saudiprivatetransfers.com/distance/jeddah-to-taif-distance,/distance/jeddah-to-taif-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/khobar-to-bahrain-distance,/distance/khobar-to-bahrain-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-to-bahrain-distance,/distance/dammam-to-bahrain-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-qatar-border-distance,/distance/riyadh-to-qatar-border-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-airport-to-khobar-distance,/distance/dammam-airport-to-khobar-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/makkah-to-jeddah-distance,/distance/makkah-to-jeddah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/madinah-to-jeddah-distance,/distance/madinah-to-jeddah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/taif-to-jeddah-distance,/distance/taif-to-jeddah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/jeddah-to-yanbu-distance,/distance/jeddah-to-yanbu-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/yanbu-to-jeddah-distance,/distance/yanbu-to-jeddah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/jeddah-to-kaec-distance,/distance/jeddah-to-kaec-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/kaec-to-jeddah-distance,/distance/kaec-to-jeddah-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-airport-to-bahrain-distance,/distance/dammam-airport-to-bahrain-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/bahrain-airport-to-dammam-distance,/distance/bahrain-airport-to-dammam-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/bahrain-to-khobar-distance,/distance/bahrain-to-khobar-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/manama-to-dammam-distance,/distance/manama-to-dammam-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-bahrain-distance,/distance/riyadh-to-bahrain-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/bahrain-to-riyadh-distance,/distance/bahrain-to-riyadh-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-to-kuwait-city-distance,/distance/dammam-to-kuwait-city-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/kuwait-city-to-dammam-distance,/distance/kuwait-city-to-dammam-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-kuwait-city-distance,/distance/riyadh-to-kuwait-city-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/kuwait-city-to-riyadh-distance,/distance/kuwait-city-to-riyadh-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-airport-to-khafji-border-distance,/distance/dammam-airport-to-khafji-border-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/khafji-border-to-dammam-airport-distance,/distance/khafji-border-to-dammam-airport-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-to-kuwait-airport-distance,/distance/dammam-to-kuwait-airport-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/kuwait-airport-to-dammam-distance,/distance/kuwait-airport-to-dammam-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-airport-to-doha-distance,/distance/dammam-airport-to-doha-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/doha-to-dammam-airport-distance,/distance/doha-to-dammam-airport-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-doha-distance,/distance/riyadh-to-doha-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/doha-to-riyadh-distance,/distance/doha-to-riyadh-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/al-khobar-to-doha-distance,/distance/al-khobar-to-doha-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/doha-to-al-khobar-distance,/distance/doha-to-al-khobar-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-dubai-distance,/distance/riyadh-to-dubai-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dubai-to-riyadh-distance,/distance/dubai-to-riyadh-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-to-dubai-distance,/distance/dammam-to-dubai-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dubai-to-dammam-distance,/distance/dubai-to-dammam-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-abu-dhabi-distance,/distance/riyadh-to-abu-dhabi-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/abu-dhabi-to-riyadh-distance,/distance/abu-dhabi-to-riyadh-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/riyadh-to-al-batha-border-distance,/distance/riyadh-to-al-batha-border-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/al-batha-border-to-riyadh-distance,/distance/al-batha-border-to-riyadh-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/distance/dammam-to-al-batha-border-distance,/distance/dammam-to-al-batha-border-distance,distance-informational,data/distance-pages.ts | data/journey-pages.ts | data/distance-guide-v2.ts via app/(main)/distance/[slug]/page.tsx,true,true,true,distance,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-al-balad,/jeddah/jeddah-airport-to-al-balad,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/al-balad-to-jeddah-airport,/jeddah/al-balad-to-jeddah-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-al-balad,/jeddah/hotels-to-al-balad,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-jeddah-corniche,/jeddah/jeddah-airport-to-jeddah-corniche,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-jeddah-corniche,/jeddah/hotels-to-jeddah-corniche,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-king-fahd-fountain,/jeddah/jeddah-airport-to-king-fahd-fountain,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-king-fahd-fountain,/jeddah/hotels-to-king-fahd-fountain,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-red-sea-mall,/jeddah/jeddah-airport-to-red-sea-mall,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-red-sea-mall,/jeddah/hotels-to-red-sea-mall,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-mall-of-arabia,/jeddah/jeddah-airport-to-mall-of-arabia,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-mall-of-arabia,/jeddah/hotels-to-mall-of-arabia,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-jeddah-park,/jeddah/jeddah-airport-to-jeddah-park,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-jeddah-park,/jeddah/hotels-to-jeddah-park,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-jeddah-islamic-port,/jeddah/jeddah-airport-to-jeddah-islamic-port,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-islamic-port-to-jeddah-airport,/jeddah/jeddah-islamic-port-to-jeddah-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-jeddah-islamic-port,/jeddah/hotels-to-jeddah-islamic-port,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-islamic-port-to-hotels,/jeddah/jeddah-islamic-port-to-hotels,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-airport-to-jeddah-sulaymaniyah-railway-station,/jeddah/jeddah-airport-to-jeddah-sulaymaniyah-railway-station,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-sulaymaniyah-railway-station-to-jeddah-airport,/jeddah/jeddah-sulaymaniyah-railway-station-to-jeddah-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hotels-to-jeddah-sulaymaniyah-railway-station,/jeddah/hotels-to-jeddah-sulaymaniyah-railway-station,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-sulaymaniyah-railway-station-to-hotels,/jeddah/jeddah-sulaymaniyah-railway-station-to-hotels,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/private-chauffeur-service-jeddah,/jeddah/private-chauffeur-service-jeddah,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/hourly-chauffeur-jeddah,/jeddah/hourly-chauffeur-jeddah,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/executive-car-service-jeddah,/jeddah/executive-car-service-jeddah,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/business-transfers-jeddah,/jeddah/business-transfers-jeddah,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/jeddah-city-tour,/jeddah/jeddah-city-tour,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/half-day-jeddah-tour,/jeddah/half-day-jeddah-tour,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/jeddah/full-day-jeddah-tour,/jeddah/full-day-jeddah-tour,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-ziyarat-tour,/makkah/makkah-ziyarat-tour,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-to-cave-of-hira,/makkah/makkah-to-cave-of-hira,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-to-jabal-thawr,/makkah/makkah-to-jabal-thawr,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-historical-sites-tour,/makkah/makkah-historical-sites-tour,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-to-mina,/makkah/makkah-to-mina,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-to-muzdalifah,/makkah/makkah-to-muzdalifah,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-to-arafat,/makkah/makkah-to-arafat,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/jeddah-airport-to-makkah-umrah,/makkah/jeddah-airport-to-makkah-umrah,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-hotel-to-haram-transfer,/makkah/makkah-hotel-to-haram-transfer,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/makkah/makkah-train-station-to-haram-hotels,/makkah/makkah-train-station-to-haram-hotels,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-airport-to-dammam-city,/dammam/dammam-airport-to-dammam-city,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-city-to-dammam-airport,/dammam/dammam-city-to-dammam-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-airport-to-dammam-corniche,/dammam/dammam-airport-to-dammam-corniche,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-corniche-to-dammam-airport,/dammam/dammam-corniche-to-dammam-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-airport-to-business-district,/dammam/dammam-airport-to-business-district,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/business-district-to-dammam-airport,/dammam/business-district-to-dammam-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-airport-to-hotels,/dammam/dammam-airport-to-hotels,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/hotels-to-dammam-airport,/dammam/hotels-to-dammam-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-airport-to-king-abdulaziz-port,/dammam/dammam-airport-to-king-abdulaziz-port,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/king-abdulaziz-port-to-dammam-airport,/dammam/king-abdulaziz-port-to-dammam-airport,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-hotels-to-king-abdulaziz-port,/dammam/dammam-hotels-to-king-abdulaziz-port,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/king-abdulaziz-port-to-dammam-hotels,/dammam/king-abdulaziz-port-to-dammam-hotels,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/dammam-city-to-king-abdulaziz-port,/dammam/dammam-city-to-king-abdulaziz-port,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/dammam/king-abdulaziz-port-to-dammam-city,/dammam/king-abdulaziz-port-to-dammam-city,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/madinah/madinah-to-quba-mosque,/madinah/madinah-to-quba-mosque,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/madinah/madinah-to-mount-uhud,/madinah/madinah-to-mount-uhud,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/madinah/madinah-to-qiblatain-mosque,/madinah/madinah-to-qiblatain-mosque,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/madinah/madinah-to-seven-mosques,/madinah/madinah-to-seven-mosques,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/madinah/madinah-train-station-to-prophets-mosque,/madinah/madinah-train-station-to-prophets-mosque,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/riyadh/king-khalid-airport-to-kafd,/riyadh/king-khalid-airport-to-kafd,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/riyadh/riyadh-to-diriyah-transfers,/riyadh/riyadh-to-diriyah-transfers,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/riyadh/king-khalid-airport-to-ricec-exhibition-center,/riyadh/king-khalid-airport-to-ricec-exhibition-center,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
https://saudiprivatetransfers.com/alula/alula-airport-to-habitas-and-banyan-tree,/alula/alula-airport-to-habitas-and-banyan-tree,point-transfer,"data/{jeddah,makkah,madinah,dammam,riyadh,alula}/*.ts (attractions/port/railway/services) via app/(main)/[city]/[route]/page.tsx",true,true,true,point-transfers,
